 # time              Etot              Ltot
   0.14430000E+003  -0.11694548E+007   0.29827437E+009
   0.14440000E+003  -0.11692649E+007   0.29827437E+009
   0.14450000E+003  -0.11690756E+007   0.29827437E+009
   0.14460000E+003  -0.11688870E+007   0.29827436E+009
   0.14470000E+003  -0.11686990E+007   0.29827436E+009
   0.14480000E+003  -0.11685117E+007   0.29827436E+009
   0.14490000E+003  -0.11683251E+007   0.29827436E+009
   0.14500000E+003  -0.11681391E+007   0.29827436E+009
   0.14510000E+003  -0.11679537E+007   0.29827436E+009
   0.14520000E+003  -0.11677690E+007   0.29827435E+009
   0.14530000E+003  -0.11675849E+007   0.29827435E+009
   0.14540000E+003  -0.11674014E+007   0.29827435E+009
   0.14550000E+003  -0.11672186E+007   0.29827435E+009
   0.14560000E+003  -0.11670364E+007   0.29827435E+009
   0.14570000E+003  -0.11668548E+007   0.29827434E+009
   0.14580000E+003  -0.11666738E+007   0.29827434E+009
   0.14590000E+003  -0.11664935E+007   0.29827434E+009
   0.14600000E+003  -0.11663137E+007   0.29827434E+009
   0.14610000E+003  -0.11661346E+007   0.29827434E+009
   0.14620000E+003  -0.11659561E+007   0.29827434E+009
   0.14630000E+003  -0.11657782E+007   0.29827433E+009
   0.14640000E+003  -0.11656009E+007   0.29827433E+009
   0.14650000E+003  -0.11654242E+007   0.29827433E+009
   0.14660000E+003  -0.11652481E+007   0.29827433E+009
   0.14670000E+003  -0.11650726E+007   0.29827433E+009
   0.14680000E+003  -0.11648977E+007   0.29827432E+009
   0.14690000E+003  -0.11647233E+007   0.29827432E+009
   0.14700000E+003  -0.11645496E+007   0.29827432E+009
   0.14710000E+003  -0.11643765E+007   0.29827432E+009
   0.14720000E+003  -0.11642039E+007   0.29827432E+009
   0.14730000E+003  -0.11640319E+007   0.29827432E+009
   0.14740000E+003  -0.11638605E+007   0.29827431E+009
   0.14750000E+003  -0.11636897E+007   0.29827431E+009
   0.14760000E+003  -0.11635194E+007   0.29827431E+009
   0.14770000E+003  -0.11633498E+007   0.29827431E+009
   0.14780000E+003  -0.11631807E+007   0.29827431E+009
   0.14790000E+003  -0.11630122E+007   0.29827430E+009
   0.14800000E+003  -0.11628442E+007   0.29827430E+009
   0.14810000E+003  -0.11626768E+007   0.29827430E+009
   0.14820000E+003  -0.11625100E+007   0.29827430E+009
   0.14830000E+003  -0.11623437E+007   0.29827430E+009
   0.14840000E+003  -0.11621780E+007   0.29827430E+009
   0.14850000E+003  -0.11620129E+007   0.29827429E+009
   0.14860000E+003  -0.11618483E+007   0.29827429E+009
   0.14870000E+003  -0.11616842E+007   0.29827429E+009
   0.14880000E+003  -0.11615208E+007   0.29827429E+009
   0.14890000E+003  -0.11613579E+007   0.29827429E+009
   0.14900000E+003  -0.11611955E+007   0.29827428E+009
   0.14910000E+003  -0.11610337E+007   0.29827428E+009
   0.14920000E+003  -0.11608724E+007   0.29827428E+009
   0.14930000E+003  -0.11607117E+007   0.29827428E+009
   0.14940000E+003  -0.11605515E+007   0.29827428E+009
   0.14950000E+003  -0.11603919E+007   0.29827428E+009
   0.14960000E+003  -0.11602328E+007   0.29827427E+009
   0.14970000E+003  -0.11600743E+007   0.29827427E+009
   0.14980000E+003  -0.11599163E+007   0.29827427E+009
   0.14990000E+003  -0.11597588E+007   0.29827427E+009
   0.15000000E+003  -0.11596019E+007   0.29827427E+009
   0.15010000E+003  -0.11594456E+007   0.29827426E+009
   0.15020000E+003  -0.11592897E+007   0.29827426E+009
   0.15030000E+003  -0.11591344E+007   0.29827426E+009
   0.15040000E+003  -0.11589797E+007   0.29827426E+009
   0.15050000E+003  -0.11588255E+007   0.29827426E+009
   0.15060000E+003  -0.11586718E+007   0.29827426E+009
   0.15070000E+003  -0.11585187E+007   0.29827425E+009
   0.15080000E+003  -0.11583661E+007   0.29827425E+009
   0.15090000E+003  -0.11582140E+007   0.29827425E+009
   0.15100000E+003  -0.11580624E+007   0.29827425E+009
   0.15110000E+003  -0.11579114E+007   0.29827425E+009
   0.15120000E+003  -0.11577610E+007   0.29827424E+009
   0.15130000E+003  -0.11576110E+007   0.29827424E+009
   0.15140000E+003  -0.11574616E+007   0.29827424E+009
   0.15150000E+003  -0.11573128E+007   0.29827424E+009
   0.15160000E+003  -0.11571644E+007   0.29827424E+009
   0.15170000E+003  -0.11570166E+007   0.29827424E+009
   0.15180000E+003  -0.11568694E+007   0.29827423E+009
   0.15190000E+003  -0.11567226E+007   0.29827423E+009
   0.15200000E+003  -0.11565764E+007   0.29827423E+009
   0.15210000E+003  -0.11564308E+007   0.29827423E+009
   0.15220000E+003  -0.11562856E+007   0.29827423E+009
   0.15230000E+003  -0.11561410E+007   0.29827422E+009
   0.15240000E+003  -0.11559969E+007   0.29827422E+009
   0.15250000E+003  -0.11558534E+007   0.29827422E+009
   0.15260000E+003  -0.11557104E+007   0.29827422E+009
   0.15270000E+003  -0.11555679E+007   0.29827422E+009
   0.15280000E+003  -0.11554260E+007   0.29827422E+009
   0.15290000E+003  -0.11552846E+007   0.29827421E+009
   0.15300000E+003  -0.11551438E+007   0.29827421E+009
   0.15310000E+003  -0.11550035E+007   0.29827421E+009
   0.15320000E+003  -0.11548637E+007   0.29827421E+009
   0.15330000E+003  -0.11547244E+007   0.29827421E+009
   0.15340000E+003  -0.11545858E+007   0.29827420E+009
   0.15350000E+003  -0.11544476E+007   0.29827420E+009
   0.15360000E+003  -0.11543100E+007   0.29827420E+009
   0.15370000E+003  -0.11541729E+007   0.29827420E+009
   0.15380000E+003  -0.11540364E+007   0.29827420E+009
   0.15390000E+003  -0.11539004E+007   0.29827420E+009
   0.15400000E+003  -0.11537650E+007   0.29827419E+009
   0.15410000E+003  -0.11536301E+007   0.29827419E+009
   0.15420000E+003  -0.11534958E+007   0.29827419E+009
   0.15430000E+003  -0.11533620E+007   0.29827419E+009
   0.15440000E+003  -0.11532288E+007   0.29827419E+009
   0.15450000E+003  -0.11530961E+007   0.29827418E+009
   0.15460000E+003  -0.11529640E+007   0.29827418E+009
   0.15470000E+003  -0.11528325E+007   0.29827418E+009
   0.15480000E+003  -0.11527015E+007   0.29827418E+009
   0.15490000E+003  -0.11525711E+007   0.29827418E+009
   0.15500000E+003  -0.11524412E+007   0.29827418E+009
   0.15510000E+003  -0.11523119E+007   0.29827417E+009
   0.15520000E+003  -0.11521832E+007   0.29827417E+009
   0.15530000E+003  -0.11520551E+007   0.29827417E+009
   0.15540000E+003  -0.11519275E+007   0.29827417E+009
   0.15550000E+003  -0.11518005E+007   0.29827417E+009
   0.15560000E+003  -0.11516741E+007   0.29827417E+009
   0.15570000E+003  -0.11515483E+007   0.29827416E+009
   0.15580000E+003  -0.11514230E+007   0.29827416E+009
   0.15590000E+003  -0.11512984E+007   0.29827416E+009
   0.15600000E+003  -0.11511743E+007   0.29827416E+009
   0.15610000E+003  -0.11510509E+007   0.29827416E+009
   0.15620000E+003  -0.11509280E+007   0.29827415E+009
   0.15630000E+003  -0.11508058E+007   0.29827415E+009
   0.15640000E+003  -0.11506842E+007   0.29827415E+009
   0.15650000E+003  -0.11505631E+007   0.29827415E+009
   0.15660000E+003  -0.11504427E+007   0.29827415E+009
   0.15670000E+003  -0.11503229E+007   0.29827415E+009
   0.15680000E+003  -0.11502038E+007   0.29827414E+009
   0.15690000E+003  -0.11500852E+007   0.29827414E+009
   0.15700000E+003  -0.11499673E+007   0.29827414E+009
   0.15710000E+003  -0.11498501E+007   0.29827414E+009
   0.15720000E+003  -0.11497335E+007   0.29827414E+009
   0.15730000E+003  -0.11496175E+007   0.29827413E+009
   0.15740000E+003  -0.11495022E+007   0.29827413E+009
   0.15750000E+003  -0.11493876E+007   0.29827413E+009
   0.15760000E+003  -0.11492736E+007   0.29827413E+009
   0.15770000E+003  -0.11491603E+007   0.29827413E+009
   0.15780000E+003  -0.11490476E+007   0.29827413E+009
   0.15790000E+003  -0.11489357E+007   0.29827412E+009
   0.15800000E+003  -0.11488244E+007   0.29827412E+009
   0.15810000E+003  -0.11487139E+007   0.29827412E+009
   0.15820000E+003  -0.11486040E+007   0.29827412E+009
   0.15830000E+003  -0.11484949E+007   0.29827412E+009
   0.15840000E+003  -0.11483865E+007   0.29827411E+009
   0.15850000E+003  -0.11482788E+007   0.29827411E+009
   0.15860000E+003  -0.11481718E+007   0.29827411E+009
   0.15870000E+003  -0.11480656E+007   0.29827411E+009
   0.15880000E+003  -0.11479602E+007   0.29827411E+009
   0.15890000E+003  -0.11478555E+007   0.29827411E+009
   0.15900000E+003  -0.11477516E+007   0.29827410E+009
   0.15910000E+003  -0.11476484E+007   0.29827410E+009
   0.15920000E+003  -0.11475461E+007   0.29827410E+009
   0.15930000E+003  -0.11474446E+007   0.29827410E+009
   0.15940000E+003  -0.11473438E+007   0.29827410E+009
   0.15950000E+003  -0.11472439E+007   0.29827410E+009
   0.15960000E+003  -0.11471449E+007   0.29827409E+009
   0.15970000E+003  -0.11470466E+007   0.29827409E+009
   0.15980000E+003  -0.11469493E+007   0.29827409E+009
   0.15990000E+003  -0.11468528E+007   0.29827409E+009
   0.16000000E+003  -0.11467572E+007   0.29827409E+009
   0.16010000E+003  -0.11466626E+007   0.29827408E+009
   0.16020000E+003  -0.11465688E+007   0.29827408E+009
   0.16030000E+003  -0.11464760E+007   0.29827408E+009
   0.16040000E+003  -0.11463842E+007   0.29827408E+009
   0.16050000E+003  -0.11462935E+007   0.29827408E+009
   0.16060000E+003  -0.11462039E+007   0.29827408E+009
   0.16070000E+003  -0.11461159E+007   0.29827407E+009
   0.16080000E+003  -0.11460333E+007   0.29827407E+009
   0.16090000E+003  -0.11459453E+007   0.29827407E+009
   0.16100000E+003  -0.11458548E+007   0.29827407E+009
   0.16110000E+003  -0.11457689E+007   0.29827407E+009
   0.16120000E+003  -0.11456847E+007   0.29827406E+009
   0.16130000E+003  -0.11456018E+007   0.29827406E+009
   0.16140000E+003  -0.11455201E+007   0.29827406E+009
   0.16150000E+003  -0.11454395E+007   0.29827406E+009
   0.16160000E+003  -0.11453602E+007   0.29827406E+009
   0.16170000E+003  -0.11452821E+007   0.29827406E+009
   0.16180000E+003  -0.11452053E+007   0.29827405E+009
   0.16190000E+003  -0.11451297E+007   0.29827405E+009
   0.16200000E+003  -0.11450553E+007   0.29827405E+009
   0.16210000E+003  -0.11449823E+007   0.29827405E+009
   0.16220000E+003  -0.11449107E+007   0.29827405E+009
   0.16230000E+003  -0.11448404E+007   0.29827405E+009
   0.16240000E+003  -0.11447716E+007   0.29827404E+009
   0.16250000E+003  -0.11447041E+007   0.29827404E+009
   0.16260000E+003  -0.11446382E+007   0.29827404E+009
   0.16270000E+003  -0.11445738E+007   0.29827404E+009
   0.16280000E+003  -0.11445109E+007   0.29827404E+009
   0.16290000E+003  -0.11444496E+007   0.29827403E+009
   0.16300000E+003  -0.11443900E+007   0.29827403E+009
   0.16310000E+003  -0.11443321E+007   0.29827403E+009
   0.16320000E+003  -0.11442759E+007   0.29827403E+009
   0.16330000E+003  -0.11442214E+007   0.29827403E+009
   0.16340000E+003  -0.11441688E+007   0.29827403E+009
   0.16350000E+003  -0.11441181E+007   0.29827402E+009
   0.16360000E+003  -0.11440694E+007   0.29827402E+009
   0.16370000E+003  -0.11440227E+007   0.29827402E+009
   0.16380000E+003  -0.11439780E+007   0.29827402E+009
   0.16390000E+003  -0.11439355E+007   0.29827402E+009
   0.16400000E+003  -0.11438951E+007   0.29827402E+009
   0.16410000E+003  -0.11438571E+007   0.29827401E+009
   0.16420000E+003  -0.11438214E+007   0.29827401E+009
   0.16430000E+003  -0.11437882E+007   0.29827401E+009
   0.16440000E+003  -0.11437575E+007   0.29827401E+009
   0.16450000E+003  -0.11437294E+007   0.29827401E+009
   0.16460000E+003  -0.11437040E+007   0.29827400E+009
   0.16470000E+003  -0.11436815E+007   0.29827400E+009
   0.16480000E+003  -0.11436619E+007   0.29827400E+009
   0.16490000E+003  -0.11436453E+007   0.29827400E+009
   0.16500000E+003  -0.11436319E+007   0.29827400E+009
   0.16510000E+003  -0.11436218E+007   0.29827400E+009
   0.16520000E+003  -0.11436151E+007   0.29827399E+009
   0.16530000E+003  -0.11436120E+007   0.29827399E+009
   0.16540000E+003  -0.11436126E+007   0.29827399E+009
   0.16550000E+003  -0.11436171E+007   0.29827399E+009
   0.16560000E+003  -0.11436257E+007   0.29827399E+009
   0.16570000E+003  -0.11436385E+007   0.29827399E+009
   0.16580000E+003  -0.11436558E+007   0.29827398E+009
   0.16590000E+003  -0.11436777E+007   0.29827398E+009
   0.16600000E+003  -0.11437045E+007   0.29827398E+009
   0.16610000E+003  -0.11437365E+007   0.29827398E+009
   0.16620000E+003  -0.11437739E+007   0.29827398E+009
   0.16630000E+003  -0.11438169E+007   0.29827397E+009
   0.16640000E+003  -0.11438659E+007   0.29827397E+009
   0.16650000E+003  -0.11439213E+007   0.29827397E+009
   0.16660000E+003  -0.11439833E+007   0.29827397E+009
   0.16670000E+003  -0.11440523E+007   0.29827397E+009
   0.16680000E+003  -0.11441288E+007   0.29827397E+009
   0.16690000E+003  -0.11442131E+007   0.29827396E+009
   0.16700000E+003  -0.11443058E+007   0.29827396E+009
   0.16710000E+003  -0.11444075E+007   0.29827396E+009
   0.16720000E+003  -0.11445185E+007   0.29827396E+009
   0.16730000E+003  -0.11446397E+007   0.29827396E+009
   0.16740000E+003  -0.11447716E+007   0.29827396E+009
   0.16750000E+003  -0.11449150E+007   0.29827395E+009
   0.16760000E+003  -0.11450708E+007   0.29827395E+009
   0.16770000E+003  -0.11452397E+007   0.29827395E+009
   0.16780000E+003  -0.11454229E+007   0.29827395E+009
   0.16790000E+003  -0.11456213E+007   0.29827395E+009
   0.16800000E+003  -0.11458363E+007   0.29827394E+009
   0.16810000E+003  -0.11460691E+007   0.29827394E+009
   0.16820000E+003  -0.11463212E+007   0.29827394E+009
   0.16830000E+003  -0.11465943E+007   0.29827394E+009
   0.16840000E+003  -0.11468903E+007   0.29827394E+009
   0.16850000E+003  -0.11472113E+007   0.29827394E+009
   0.16860000E+003  -0.11475597E+007   0.29827393E+009
   0.16870000E+003  -0.11479381E+007   0.29827393E+009
   0.16880000E+003  -0.11483497E+007   0.29827393E+009
   0.16890000E+003  -0.11487978E+007   0.29827393E+009
   0.16900000E+003  -0.11492866E+007   0.29827393E+009
   0.16910000E+003  -0.11498206E+007   0.29827393E+009
   0.16920000E+003  -0.11504052E+007   0.29827392E+009
   0.16930000E+003  -0.11510467E+007   0.29827392E+009
   0.16940000E+003  -0.11517524E+007   0.29827392E+009
   0.16950000E+003  -0.11525310E+007   0.29827392E+009
   0.16960000E+003  -0.11533927E+007   0.29827392E+009
   0.16970000E+003  -0.11543498E+007   0.29827391E+009
   0.16980000E+003  -0.11554174E+007   0.29827391E+009
   0.16990000E+003  -0.11566137E+007   0.29827391E+009
   0.17000000E+003  -0.11579610E+007   0.29827391E+009
   0.17010000E+003  -0.11594876E+007   0.29827391E+009
   0.17020000E+003  -0.11612287E+007   0.29827391E+009
   0.17030000E+003  -0.11632300E+007   0.29827390E+009
   0.17040000E+003  -0.11655508E+007   0.29827390E+009
   0.17050000E+003  -0.11682702E+007   0.29827390E+009
   0.17060000E+003  -0.11714953E+007   0.29827390E+009
   0.17070000E+003  -0.11753762E+007   0.29827390E+009
   0.17080000E+003  -0.11801281E+007   0.29827390E+009
   0.17090000E+003  -0.11860725E+007   0.29827389E+009
   0.17100000E+003  -0.11937116E+007   0.29827389E+009
   0.17110000E+003  -0.12038750E+007   0.29827389E+009
   0.17120000E+003  -0.12180403E+007   0.29827389E+009
   0.17130000E+003  -0.12391176E+007   0.29827389E+009
   0.17140000E+003  -0.12737422E+007   0.29827388E+009
   0.17150000E+003  -0.13410388E+007   0.29827388E+009
   0.17160000E+003  -0.15281313E+007   0.29827388E+009
   0.17170000E+003  -0.47098311E+007   0.29827388E+009
   0.17180000E+003  -0.16416199E+007   0.29827388E+009
   0.17190000E+003  -0.13687795E+007   0.29827388E+009
   0.17200000E+003  -0.12856862E+007   0.29827387E+009
   0.17210000E+003  -0.12454388E+007   0.29827387E+009
   0.17220000E+003  -0.12216707E+007   0.29827387E+009
   0.17230000E+003  -0.12059673E+007   0.29827387E+009
   0.17240000E+003  -0.11948095E+007   0.29827387E+009
   0.17250000E+003  -0.11864658E+007   0.29827387E+009
   0.17260000E+003  -0.11799851E+007   0.29827386E+009
   0.17270000E+003  -0.11748016E+007   0.29827386E+009
   0.17280000E+003  -0.11705575E+007   0.29827386E+009
   0.17290000E+003  -0.11670156E+007   0.29827386E+009
   0.17300000E+003  -0.11640124E+007   0.29827386E+009
   0.17310000E+003  -0.11614314E+007   0.29827386E+009
   0.17320000E+003  -0.11591877E+007   0.29827385E+009
   0.17330000E+003  -0.11572176E+007   0.29827385E+009
   0.17340000E+003  -0.11554724E+007   0.29827385E+009
   0.17350000E+003  -0.11539146E+007   0.29827385E+009
   0.17360000E+003  -0.11525144E+007   0.29827385E+009
   0.17370000E+003  -0.11512480E+007   0.29827384E+009
   0.17380000E+003  -0.11500964E+007   0.29827384E+009
   0.17390000E+003  -0.11490438E+007   0.29827384E+009
   0.17400000E+003  -0.11480773E+007   0.29827384E+009
   0.17410000E+003  -0.11471861E+007   0.29827384E+009
   0.17420000E+003  -0.11463612E+007   0.29827384E+009
   0.17430000E+003  -0.11455950E+007   0.29827383E+009
   0.17440000E+003  -0.11448810E+007   0.29827383E+009
   0.17450000E+003  -0.11442136E+007   0.29827383E+009
   0.17460000E+003  -0.11435879E+007   0.29827383E+009
   0.17470000E+003  -0.11429999E+007   0.29827383E+009
   0.17480000E+003  -0.11424460E+007   0.29827383E+009
   0.17490000E+003  -0.11419229E+007   0.29827382E+009
   0.17500000E+003  -0.11414280E+007   0.29827382E+009
   0.17510000E+003  -0.11409587E+007   0.29827382E+009
   0.17520000E+003  -0.11405128E+007   0.29827382E+009
   0.17530000E+003  -0.11400886E+007   0.29827382E+009
   0.17540000E+003  -0.11396842E+007   0.29827381E+009
   0.17550000E+003  -0.11392981E+007   0.29827381E+009
   0.17560000E+003  -0.11389289E+007   0.29827381E+009
   0.17570000E+003  -0.11385754E+007   0.29827381E+009
   0.17580000E+003  -0.11382365E+007   0.29827381E+009
   0.17590000E+003  -0.11379112E+007   0.29827381E+009
   0.17600000E+003  -0.11375985E+007   0.29827380E+009
   0.17610000E+003  -0.11372977E+007   0.29827380E+009
   0.17620000E+003  -0.11370079E+007   0.29827380E+009
   0.17630000E+003  -0.11367285E+007   0.29827380E+009
   0.17640000E+003  -0.11364588E+007   0.29827380E+009
   0.17650000E+003  -0.11361983E+007   0.29827380E+009
   0.17660000E+003  -0.11359464E+007   0.29827379E+009
   0.17670000E+003  -0.11357027E+007   0.29827379E+009
   0.17680000E+003  -0.11354667E+007   0.29827379E+009
   0.17690000E+003  -0.11352379E+007   0.29827379E+009
   0.17700000E+003  -0.11350160E+007   0.29827379E+009
   0.17710000E+003  -0.11348007E+007   0.29827379E+009
   0.17720000E+003  -0.11345916E+007   0.29827378E+009
   0.17730000E+003  -0.11343884E+007   0.29827378E+009
   0.17740000E+003  -0.11341908E+007   0.29827378E+009
   0.17750000E+003  -0.11339986E+007   0.29827378E+009
   0.17760000E+003  -0.11338115E+007   0.29827378E+009
   0.17770000E+003  -0.11336293E+007   0.29827378E+009
   0.17780000E+003  -0.11334517E+007   0.29827377E+009
   0.17790000E+003  -0.11332787E+007   0.29827377E+009
   0.17800000E+003  -0.11331099E+007   0.29827377E+009
   0.17810000E+003  -0.11329452E+007   0.29827377E+009
   0.17820000E+003  -0.11327845E+007   0.29827377E+009
   0.17830000E+003  -0.11326275E+007   0.29827376E+009
   0.17840000E+003  -0.11324742E+007   0.29827376E+009
   0.17850000E+003  -0.11323245E+007   0.29827376E+009
   0.17860000E+003  -0.11321781E+007   0.29827376E+009
   0.17870000E+003  -0.11320350E+007   0.29827376E+009
   0.17880000E+003  -0.11318950E+007   0.29827376E+009
   0.17890000E+003  -0.11317581E+007   0.29827375E+009
   0.17900000E+003  -0.11316241E+007   0.29827375E+009
   0.17910000E+003  -0.11314930E+007   0.29827375E+009
   0.17920000E+003  -0.11313647E+007   0.29827375E+009
   0.17930000E+003  -0.11312390E+007   0.29827375E+009
   0.17940000E+003  -0.11311159E+007   0.29827375E+009
   0.17950000E+003  -0.11309954E+007   0.29827374E+009
   0.17960000E+003  -0.11308773E+007   0.29827374E+009
   0.17970000E+003  -0.11307616E+007   0.29827374E+009
   0.17980000E+003  -0.11306482E+007   0.29827374E+009
   0.17990000E+003  -0.11305370E+007   0.29827374E+009
   0.18000000E+003  -0.11304281E+007   0.29827374E+009
